LocationName,cityName,townName,address,lat,lon,單位
新北市政府消防局秀峰分隊,新北市,汐止區,新北市汐止區忠孝東路1-1號,25.06413086590766,121.6570318882446,消防局
新北市政府消防局長青分隊,新北市,汐止區,永春一路4號,25.11279015357118,121.60352181470292,消防局
新北市政府消防局橫科分隊,新北市,汐止區,新北市汐止區橫科路119號,25.05052159664732,121.6201480429563,消防局
新北市政府消防局瑞芳分隊,新北市,瑞芳區,新北市瑞芳區中正路30號,25.1073089,121.807531,消防局
新北市政府消防局瑞亭分隊,新北市,瑞芳區,新北市瑞芳區大埔路176號,25.102119379035408,121.76218919140408,消防局
新北市政府消防局金山分隊,新北市,金山區,新北市金山區南勢54號,25.220963695580014,121.62818811313868,消防局
新北市政府消防局石門分隊,新北市,石門區,新北市石門區尖鹿里3鄰中山路64之1號,25.290665467690303,121.56747161676496,消防局
新北市政府消防局萬里分隊,新北市,萬里區,新北市萬里區景美16號,25.17509981621801,121.68745946796092,消防局
新北市政府消防局雙溪分隊,新北市,雙溪區,新北市雙溪區中山路45號,25.03196,121.866587,消防局
新北市政府消防局貢寮分隊,新北市,貢寮區,新北市貢寮區朝陽街66號,25.02194502640231,121.90988810573664,消防局
新北市政府消防局平溪分隊,新北市,平溪區,新北市平溪區靜安路二段289號,25.023264507538904,121.73232578176363,消防局
臺北市政府消防局,臺北市,信義區,臺北市信義區松仁路1號,25.04072300964068,121.568745528179,消防局
臺北市政府消防局第一救災救護大隊,臺北市,中正區,臺北市中正區泉州街40號6樓,25.024594446275923,121.51242928362046,消防局
臺北市政府消防局萬華中隊,臺北市,萬華區,臺北市萬華區西藏路213之1號5樓,25.02845766179196,121.49573433075956,消防局
臺北市政府消防局龍山分隊,臺北市,萬華區,臺北市萬華區桂林路137號,25.038608,121.499346,消防局
臺北市政府消防局文山中隊,臺北市,文山區,臺北市文山區樟新街2號,24.979985721612977,121.55484254329548,消防局
臺北市政府消防局萬芳分隊,臺北市,文山區,臺北市文山區萬美街1段52號,25.002206773674637,121.5666833166063,消防局
臺北市政府消防局景美分隊,臺北市,文山區,臺北市文山區景文街30號,24.9923582,121.5411933,消防局
臺北市政府消防局寶橋分隊,臺北市,文山區,臺北市文山區樟新街2號,24.9799502,121.5548481,消防局
臺北市政府消防局中正中隊,臺北市,中正區,臺北市中正區北平東路1號,25.04717832991268,121.52093676135112,消防局
臺北市政府消防局華山分隊,臺北市,中正區,北平東路1號,25.0472698,121.5206779,消防局
臺北市政府消防局忠孝分隊,臺北市,中正區,臺北市中正區忠孝東路2段8號,25.0437062,121.5271104,消防局
臺北市政府消防局泉州分隊,臺北市,中正區,臺北市中正區泉州街40號,25.0244888,121.5123123,消防局
臺北市政府消防局城中分隊,臺北市,中正區,重慶南路1段1號,25.046888,121.513386,消防局
臺北市政府消防局第二救災救護大隊,臺北市,信義區,臺北市信義區松智路40號,25.029633521024827,121.56514737354054,消防局
臺北市政府消防局信義中隊,臺北市,信義區,臺北市信義區松智路40號4樓,25.02961511011266,121.56512908648072,消防局
臺北市政府消防局信義分隊,臺北市,信義區,臺北市信義區松仁路1號,25.04074072349115,121.56876418090252,消防局
臺北市政府消防局永吉分隊,臺北市,信義區,永吉路48號,25.0455721,121.5692301,消防局
臺北市政府消防局莊敬分隊,臺北市,信義區,臺北市信義區松智路40號,25.0295358,121.565085,消防局
臺北市政府消防局大安中隊,臺北市,大安區,復興南路二段92號5樓,25.030126992648423,121.54325290333,消防局
臺北市政府消防局金華分隊,臺北市,大安區,愛國東路79巷13號,25.0326282,121.527769,消防局
臺北市政府消防局安和分隊,臺北市,大安區,臺北市大安區安和路2段2號,25.032877249691136,121.5522461695918,消防局
臺北市政府消防局復興分隊,臺北市,大安區,臺北市大安區復興南路2段92號,25.029991,121.5433293,消防局
臺北市政府消防局南港中隊,臺北市,南港區,臺北市南港區興中路6號4樓,25.054652739887608,121.60732257887398,消防局
臺北市政府消防局南港分隊,臺北市,南港區,興中路6號,25.054683,121.607262,消防局
臺北市政府消防局舊莊分隊,臺北市,南港區,臺北市南港區研究院路2段86號,25.0450335,121.6153271,消防局
臺北市政府消防局第三救災救護大隊,臺北市,松山區,臺北市松山區長安東路2段229號,25.0483776,121.5458959,消防局
臺北市政府消防局松山中隊,臺北市,松山區,八德路4段162號4樓,25.04857813766631,121.5629742109588,消防局
臺北市政府消防局八德分隊,臺北市,松山區,八德路4段162號,25.0485199,121.5629376,消防局
臺北市政府消防局中崙分隊,臺北市,松山區,臺北市松山區長安東路2段229號,25.0483776,121.5458959,消防局
臺北市政府消防局中山中隊,臺北市,中山區,臺北市中山區朱園里18鄰松江路25巷9號,25.05385115021608,121.53642768771086,消防局
臺北市政府消防局大直分隊,臺北市,中山區,臺北市中山區樂群二路143號,25.0801536,121.5568445,消防局
臺北市政府消防局松江分隊,臺北市,中山區,臺北市中山區松江路25巷9號,25.047634633942565,121.5341998666091,消防局
臺北市政府消防局內湖中隊,臺北市,內湖區,臺北市內湖區民權東路6段9號3樓,25.066892010943103,121.5782112834452,消防局
臺北市政府消防局大湖分隊,臺北市,內湖區,臺北市內湖區成功路5段3號,25.083985,121.6015,消防局
臺北市政府消防局內湖分隊,臺北市,內湖區,臺北市內湖區成功路2段378號,25.0699204,121.5902031,消防局
臺北市政府消防局東湖分隊,臺北市,內湖區,臺北市內湖區五分街8號,25.06745919487826,121.61290440837377,消防局
臺北市政府消防局民權分隊,臺北市,內湖區,臺北市內湖區民權東路6段9號,25.0669099298144,121.57823026960824,消防局
臺北市政府消防局第四救災救護大隊,臺北市,大同區,臺北市大同區重慶北路二段223號,25.061470433596032,121.5137481040699,消防局
臺北市政府消防局士林中隊,臺北市,士林區,臺北市士林區福林里8鄰中山北路五段376號,25.089956,121.527842,消防局
臺北市政府消防局雙溪分隊,臺北市,士林區,臺北市士林區至善路2段41號,25.097617,121.544706,消防局
臺北市政府消防局山仔后分隊,臺北市,士林區,臺北市士林區仰德大道四段161號,25.133899779137284,121.54570563780338,消防局
臺北市政府消防局天母分隊,臺北市,士林區,臺北市士林區中山北路7段194號,25.125278134954087,121.53291883266056,消防局
臺北市政府消防局福安分隊,臺北市,士林區,臺北市士林區延平北路7段42-7號,25.096437,121.4970959,消防局
臺北市政府消防局社子分隊,臺北市,士林區,臺北市士林區延平北路5段2-1號,25.0791803,121.5114613,消防局
臺北市政府消防局劍潭分隊,臺北市,大同區,臺北市大同區承德路3段206號,25.07022465179072,121.51814913407296,消防局
臺北市政府消防局後港分隊,臺北市,士林區,臺北市士林區福港街153號,25.0871842,121.5180797,消防局
臺北市政府消防局北投中隊,臺北市,北投區,臺北市北投區石牌路2段101號2樓,25.117923589357176,121.51689790442153,消防局
臺北市政府消防局陽明山分隊,臺北市,北投區,臺北市北投區勝利街1號,25.151509439206126,121.54643232313092,消防局
臺北市政府消防局光明分隊,臺北市,北投區,臺北市北投區光明路155號,25.1350969,121.5024718,消防局
臺北市政府消防局關渡分隊,臺北市,北投區,臺北市北投區知行路345號,25.1231527999921,121.4667270394073,消防局
臺北市政府消防局石牌分隊,臺北市,北投區,臺北市北投區石牌路2段101號,25.1179343,121.5169494,消防局
臺北市政府消防局秀山分隊,臺北市,北投區,臺北市北投區秀山路50號,25.1456294,121.4931134,消防局
臺北市政府消防局大同中隊,臺北市,大同區,臺北市大同區鄭州路109號8樓,25.05024361628077,121.51135463790122,消防局
臺北市政府消防局建成分隊,臺北市,大同區,臺北市大同區承德路2段35號,25.054793562909712,121.51843583003124,消防局
臺北市政府消防局延平分隊,臺北市,大同區,臺北市大同區鄭州路109號,25.0502549,121.511386,消防局
臺北市政府消防局大同分隊,臺北市,大同區,臺北市大同區重慶北路2段223號,25.0702942,121.5181712,消防局
新北市政府警察局板橋分局,新北市,板橋區,新北市板橋區挹秀里文化路1段52號,25.012394,121.4600769,分局
新北市政府警察局永和分局,新北市,永和區,竹林路198號,25.0095649,121.5203835,分局
錦和派出所,新北市,中和區,新北市中和區安邦街20號,24.997799,121.496024,派出所
國光派出所,新北市,中和區,新北市中和區自強里2鄰莒光路160號,24.999649,121.472616,派出所
員山派出所,新北市,中和區,新北市中和區員山路235巷1號,24.99825933447741,121.48091592970049,派出所
積穗派出所,新北市,中和區,新北市中和區員山路471號,25.00481981070176,121.48015042172064,派出所
新北市政府警察局新店分局,新北市,新店區,新北市新店區新店區寶橋路188號4樓,24.9676021,121.5417551,分局
新北市政府警察局新莊分局,新北市,新莊區,新北市新莊區中正路150號,25.0361659,121.4517365,分局
丹鳳派出所,新北市,新莊區,新北市新莊區雙鳳里4鄰雙鳳路75號,25.0276625,121.4148529,派出所
光華派出所,新北市,新莊區,光正里民安西路141號,25.0171737,121.4263551,派出所
福營派出所,新北市,新莊區,福營里福營路101號,25.0322146,121.4342801,派出所
頭前派出所,新北市,新莊區,化成里化成路312號,25.0481504,121.4658079,派出所
中港派出所,新北市,新莊區,中華里中港路352號,25.04663,121.4519024,派出所
新莊派出所,新北市,新莊區,新莊路212號,25.0346116,121.4533105,派出所
中平派出所,新北市,新莊區,中平里中平路286號,25.0512263,121.444763,派出所
新北市政府警察局樹林分局,新北市,樹林區,新北市樹林區保安街1段283號,24.9968903,121.4189258,分局
新北市政府警察局淡水分局,新北市,淡水區,新北市淡水區中正路229號,25.17253,121.4367122,分局
新北市政府警察局汐止分局,新北市,汐止區,新北市汐止區大同路二段459號,25.0771602,121.6401401,分局
東山派出所,新北市,汐止區,新北市汐止區汐平路二段68號,25.060697508478373,121.69891291868134,派出所
烘內派出所,新北市,汐止區,新北市汐止區汐萬路二段230號,25.0884,121.6467409,派出所
八連派出所,新北市,汐止區,新北市汐止區長青路一八八巷1之1號,25.1110988,121.6053654,派出所
橫科派出所,新北市,汐止區,新北市汐止區民權街二段87號,25.0476675,121.6191911,派出所
社后派出所,新北市,汐止區,新北市汐止區中興路108號,25.0637276,121.6335138,派出所
長安派出所,新北市,汐止區,新北市汐止區大同路三段99號,25.0775796,121.6680919,派出所
汐止派出所,新北市,汐止區,新北市汐止區民生路1號,25.0835260990982,121.662593886195,派出所
新北市政府警察局蘆洲分局,新北市,蘆洲區,新北市蘆洲區三民路609號,25.0936309,121.4603145,分局
延平派出所,新北市,蘆洲區,新北市蘆洲區長安街108巷2號,25.0817354,121.4614035,派出所
更寮派出所,新北市,五股區,新北市五股區中興路二段147號,25.077896,121.4583813,派出所
成洲派出所,新北市,五股區,新北市五股區成泰路三段539號,25.095842,121.4485519,派出所
龍源派出所,新北市,八里區,新北市八里區龍米路一段225號,25.1323479,121.4513567,派出所
三民派出所,新北市,蘆洲區,新北市蘆洲區三民路609號,25.0936309,121.4603145,派出所
蘆洲派出所,新北市,蘆洲區,仁復里中山二路92號,25.0819604,121.472768,派出所
德音派出所,新北市,五股區,新北市五股區水碓二路1號,25.0718219,121.430125,派出所
集賢派出所,新北市,蘆洲區,集賢路245號,25.084842,121.4816873,派出所
新北市政府警察局金山分局,新北市,金山區,新北市金山區民生路65號,25.22033750566862,121.64069565842296,分局
海山派出所,新北市,板橋區,長安里漢生東路195號,25.0114339,121.4700726,派出所
新海派出所,新北市,板橋區,幸福里英士路151號,25.024047,121.4599471,派出所
埔墘派出所,新北市,板橋區,埔墘里中山路二段286號,25.0187107,121.4796239,派出所
江翠派出所,新北市,板橋區,大同街14號,25.0268401,121.4773353,派出所
新北市政府警察局土城分局,新北市,土城區,和平路22號,24.973286,121.4429322,分局
清水派出所,新北市,土城區,青雲路220號,24.9812931,121.4588751,派出所
臺北市政府警察局大同分局,臺北市,大同區,臺北市大同區錦西街200號,25.05931324214675,121.51503194010772,分局
建成派出所,臺北市,大同區,建泰里承德路1段80號,25.0527248,121.5173413,派出所
民生西路派出所,臺北市,大同區,延平里保安街47之1號,25.0592239,121.512054,派出所
重慶北路派出所,臺北市,大同區,重慶北路3段320之2號,25.0753508,121.5135534,派出所
寧夏路派出所,臺北市,大同區,臺北市大同區雙連里錦西街200號,25.059509386499712,121.5150005875907,派出所
民族路派出所,臺北市,大同區,國慶里重慶北路3段168號,25.068637,121.5136747,派出所
臺北市政府警察局大安分局,臺北市,大安區,臺北市大安區仁愛路3段2號,25.037826,121.5330911,分局
羅斯福路派出所,臺北市,大安區,臺北市大安區羅斯福路4段113巷13號,25.0111861,121.5388738,派出所
臥龍街派出所,臺北市,大安區,臺北市大安區臥龍街185號,25.0179973,121.5518522,派出所
敦化南路派出所,臺北市,大安區,臺北市大安區敦化南路1段236巷26號,25.0403716,121.5469076,派出所
安和路派出所,臺北市,大安區,臺北市大安區信義路4段216號,25.0329786,121.5521904,派出所
瑞安街派出所,臺北市,大安區,臺北市大安區瑞安街23巷17號,25.0311288,121.545045,派出所
和平東路派出所,臺北市,大安區,臺北市大安區和平東路1段143號,25.0266151,121.5305091,派出所
新生南路派出所,臺北市,大安區,臺北市大安區仁愛路3段18號,25.0377484,121.5339848,派出所
臺北市政府警察局北投分局,臺北市,北投區,臺北市北投區中央北路一段一號,25.1333442,121.5014312,分局
永明派出所,臺北市,北投區,臺北市北投區石牌路2段10號,25.115382,121.515547,派出所
竹子湖派出所,臺北市,北投區,竹仔湖路16號,25.1674627,121.5402305,派出所
公園派出所,臺北市,北投區,紗帽路110號,25.1488485,121.5486058,派出所
關渡派出所,臺北市,北投區,大度路3段305號,25.1229971,121.4659472,派出所
石牌派出所,臺北市,北投區,文林北路296號,25.1099044,121.5124646,派出所
奇岩派出所,臺北市,北投區,公館路209巷11號,25.1276307,121.508055,派出所
大屯派出所,臺北市,北投區,中和街534號,25.1455767,121.4931182,派出所
光明派出所,臺北市,北投區,大業路735號,25.137377,121.502551,派出所
玉成派出所,臺北市,南港區,臺北市南港區向陽路150號,25.0540372,121.5948697,派出所
舊莊派出所,臺北市,南港區,臺北市南港區舊莊街1段213號,25.0385342,121.6225734,派出所
同德派出所,臺北市,南港區,臺北市南港區同德路83號,25.0461086,121.5856772,派出所
南港派出所,臺北市,南港區,臺北市南港區興中號12巷2號,25.0549008,121.6071483,派出所
臺北市政府警察局內湖分局,臺北市,內湖區,臺北市內湖區民權東路六段一○一號,25.06547824591909,121.57404825651712,分局
康樂派出所,臺北市,內湖區,臺北市內湖區樂康里康樂街110巷16弄20號,25.0704412,121.618335,派出所
東湖派出所,臺北市,內湖區,五分里五分街10號,25.0674704,121.6129763,派出所
文德派出所,臺北市,內湖區,瑞光里文德路22巷120號,25.0747195,121.5811524,派出所
大湖派出所,臺北市,內湖區,大明里成功路5段一1號,25.0666667,121.5833333,派出所
西湖派出所,臺北市,內湖區,港墘里內湖路1段550號,25.0788262,121.5768044,派出所
潭美派出所,臺北市,內湖區,週美里新明路324號,25.0552622,121.5816447,派出所
內湖派出所,臺北市,內湖區,內湖里內湖路2段342號之1,25.0816366,121.5895926,派出所
康寧派出所,臺北市,內湖區,清白里金湖路83號,25.0812482,121.5975269,派出所
臺北市政府警察局萬華分局,臺北市,萬華區,臺北市萬華區康定路22號,25.045126044775863,121.50288763868213,分局
青年路派出所,臺北市,萬華區,萬大路423巷112號,25.0219029,121.5021291,派出所
東園街派出所,臺北市,萬華區,長泰街130號,25.0223907,121.4982367,派出所
西園路派出所,臺北市,萬華區,東園街17號,25.0281128,121.4956315,派出所
莒光派出所,臺北市,萬華區,莒光路171號,25.0311005,121.5027293,派出所
華江派出所,臺北市,萬華區,環河南路2段196號,25.0342898,121.4931822,派出所
大理街派出所,臺北市,萬華區,糖廓里大理街99號,25.0329386,121.4951115,派出所
康定路派出所,臺北市,萬華區,和平西路3段112號,25.035091,121.5004896,派出所
龍山派出所,臺北市,萬華區,臺北市萬華區桂林路135號,25.0386112,121.4996979,派出所
六張犁派出所,臺北市,信義區,臺北市信義區嘉興街301號,25.0236528,121.5550639,派出所
吳興街派出所,臺北市,信義區,臺北市信義區吳興街262號,25.0265855,121.5639282,派出所
福德街派出所,臺北市,信義區,臺北市信義區松德路66號,25.038559492245984,121.57614851639062,派出所
五分埔派出所,臺北市,信義區,臺北市信義區永吉路333號,25.045663,121.5758445,派出所
三張犁派出所,臺北市,信義區,臺北市信義區信義路5段17號,25.0331408,121.5680334,派出所
博愛路派出所,臺北市,中正區,博愛路119號,25.0417679,121.5115869,派出所
臺北市政府警察局中正第二分局,臺北市,中正區,臺北市中正區南海路35號　,25.0320412,121.5139746,分局
南海路派出所,臺北市,中正區,南海路35號,25.0320412,121.5139746,派出所
思源街派出所,臺北市,中正區,臺北市中正區汀州路3段72號,25.0151555,121.5320722,派出所
南昌路派出所,臺北市,中正區,南昌路1段7號,25.0323407,121.5165628,派出所
泉州街派出所,臺北市,中正區,中華路2段503號,25.0242957,121.5121277,派出所
廈門街派出所,臺北市,中正區,廈門街43號,25.0258774,121.5177062,派出所
臺北市政府警察局文山第一分局,臺北市,文山區,臺北市文山區木柵路2段202號,24.9887827,121.5635377,分局
木新派出所,臺北市,文山區,臺北市文山區恆光街45號,24.98249446411197,121.56730889446268,派出所
指南派出所,臺北市,文山區,臺北市文山區指南路2段177號,24.9872853,121.5779437,派出所
萬芳派出所,臺北市,文山區,臺北市文山區萬美街1段50號,25.0022655,121.5668969,派出所
復興派出所,臺北市,文山區,臺北市文山區木柵路1段54號,24.9867694,121.5470169,派出所
木柵派出所,臺北市,文山區,臺北市文山區木柵路2段202號,24.9887827,121.5635377,派出所
臺北市政府警察局文山第二分局,臺北市,文山區,臺北市文山區景中街二號,24.9928142,121.5410406,分局
萬盛派出所,臺北市,文山區,萬祥里羅斯福路5段151號,25.003904,121.5389083,派出所
景美派出所,臺北市,文山區,景中街2號,24.9928142,121.5410406,派出所
興隆派出所,臺北市,文山區,興隆路2段156號,25.0015151,121.5511861,派出所
新北市政府消防局安和分隊,新北市,新店區,新北市新店區安和路3段3號,24.98028409563892,121.51712617228168,消防局
新北市政府消防局九份分隊,新北市,瑞芳區,新北市瑞芳區崙頂路1-5號,25.106101833996327,121.84679766416244,消防局
新北市政府警察局中和分局,新北市,中和區,新北市中和區圓通路30號,24.997928569098576,121.50101764580646,分局
新北市政府消防局永平分隊,新北市,永和區,新北市永和區環河西路二段177-1號1樓,25.013317059763395,121.50504089026016,消防局
永和派出所,新北市,永和區,新北市永和區安樂路344號,25.0062518,121.5144973,派出所
秀朗派出所,新北市,永和區,永利路73號,25.0037669,121.5210451,派出所
中正橋派出所,新北市,永和區,永和路二段303號,25.0163694,121.5158288,派出所
新生派出所,新北市,永和區,仁愛路187號,25.0125961,121.5102178,派出所
得和派出所,新北市,永和區,民權路51號,24.9970676,121.5200534,派出所
新北市政府消防局三重分隊,新北市,三重區,新北市三重區正義南路107號2樓,25.058813,121.498536,消防局
新北市政府消防局裕民分隊,新北市,新莊區,新北市新莊區裕民街136號,25.0226157,121.4180864,消防局
水源派出所,新北市,淡水區,新北市淡水區北新路二段19號,25.1858101,121.4780766,派出所
興仁派出所,新北市,淡水區,新北市淡水區興仁路93號,25.2177987,121.4518809,派出所
中正路派出所,新北市,淡水區,新北市淡水區中正路318-1號,25.1727286,121.43679,派出所
竹圍派出所,新北市,淡水區,新北市淡水區民權路32號,25.1374492,121.4597957,派出所
水碓派出所,新北市,淡水區,新北市淡水區中山北路一段160號,25.1782853,121.4443604,派出所
賢孝派出所,新北市,淡水區,新北市淡水區淡金路五段72號,25.2334968,121.4548319,派出所
後厝派出所,新北市,三芝區,新北市三芝區北勢子45之32號,25.2466,121.47732,派出所
興華派出所,新北市,三芝區,新北市三芝區田心子1號,25.2366667,121.5252778,派出所
廣福派出所,新北市,土城區,學府路一段103號,24.9877522,121.456118,派出所
土城派出所,新北市,土城區,和平路22號,24.973286,121.4429322,派出所
頂埔派出所,新北市,土城區,新北市土城區中央路三段164號,24.965577661525288,121.43149897839164,派出所
金城派出所,新北市,土城區,新北市土城區延吉街318號,24.98409407320226,121.46352138125032,派出所
新北市政府消防局永和分隊,新北市,永和區,新北市永和區警光街1-1號,25.00950346847379,121.51987695626056,消防局
臺北市政府消防局建國分隊,臺北市,中山區,臺北市中山區民族東路282號,25.0681,121.535104,消防局
臺北市政府消防局成德分隊,臺北市,南港區,臺北市南港區東新街63巷11號,25.0479032,121.5866978,消防局
新北市政府消防局新板分隊,新北市,板橋區,民族路57號,25.00913780824802,121.46441589116516,消防局
新北市政府消防局五泰林中隊,新北市,泰山區,新北市泰山區明志路二段188號,25.0468232,121.4267876,消防局
新北市政府消防局新莊中隊,新北市,新莊區,新北市新莊區中原路512號,25.0541749,121.45254,消防局
新北市政府消防局永和中隊,新北市,永和區,新北市永和區永利路72-1號4樓,25.0132421,121.5049258,消防局
新北市政府消防局三重中隊,新北市,三重區,新北市三重區中興北街225號,25.0585525,121.4691841,消防局
新北市政府消防局淡水中隊,新北市,淡水區,新北市淡水區中正東路一段125號,25.1594851,121.4556043,消防局
新北市政府消防局樹林中隊,新北市,樹林區,新北市樹林區柑園街一段60號,24.960426,121.403021,消防局
新北市政府消防局土城中隊,新北市,土城區,新北市土城區金城路一段90號,24.9733766,121.445061,消防局
新北市政府消防局第七救災救護大隊,新北市,中和區,新北市中和區中山路二段64巷11號4樓,25.00562947853089,121.50322668301256,消防局
新北市政府消防局員山分隊,新北市,中和區,新北市中和區中正路1163號,25.0090329,121.4817796,消防局
新北市政府消防局慈福分隊,新北市,三重區,新北市三重區溪尾街301號,25.083421,121.487567,消防局
新北市政府消防局特搜大隊,新北市,板橋區,新北市板橋區南雅南路二段15號,25.001280151075367,121.45393464236186,消防局
新北市政府消防局板橋中隊,新北市,板橋區,新北市板橋區重慶路293號,24.999116112544623,121.463377549038,消防局
新北市政府消防局瑞芳中隊,新北市,瑞芳區,新北市瑞芳區中正路30號,24.695610548446098,121.76953432666264,消防局
新北市政府消防局新店中隊,新北市,深坑區,新北市深坑區文山路一段35號,25.00264784627336,121.62811335024053,消防局
